"Country","OblName","PostCodeList","City","lang_code"
"RU","ROS","346900,346901,346902,346903,346905,346906,346907,346908,346909,346910,346911,346912,346914,346915,346916,346918,346919,346930,346931,346933,346934,346935,346937,346939","Новошахтинск","ru"
"RU","PRI","692656","Новошахтинский","ru"
"RU","TA","423190","Новошешминск","ru"
"RU","NVS","630525","Новошилово","ru"
"RU","ZAB","673633,673634","Новоширокинский","ru"
"RU","MOS","141640","Новощапово","ru"
"RU","NVS","632955","Новощербаки","ru"
"RU","KDA","353632","Новощербиновская","ru"
"RU","CRI","297015","Новоэстония","ru"
"RU","BA","452988","Новоямурзино","ru"
"RU","BEL","309305","Новоясеновка","ru"
"RU","KDA","","Новоясенская","ru"
"RU","BA","452567","Новояушево","ru"
"RU","ULY","433648","Новые Алгаши","ru"
"RU","SMO","214525","Новые Батеки","ru"
"BY","BR","","Новые Буды","ru"
"RU","SAR","412580","Новые Бурасы","ru"
"RU","DA","368550","Новые Викри","ru"
"RU","MO","431121","Новые Выселки","ru"
"BY","HO","","Новые Головчицы","ru"
"RU","IVA","155101","Новые Горки","ru"
"BY","BR","225101","Новые Дворы","ru"
"RU","MOS","","Новые Дома","ru"
"RU","TVE","172752","Новые Ельцы","ru"
"BY","HO","","Новые Завалены","ru"
"BY","BR","225181","Новые Засимовичи","ru"
"RU","ALT","659010","Новые Зори","ru"
"RU","BA","452083","Новые Карамалы","ru"
"RU","BA","","Новые Карьявды","ru"
"RU","CHE","457340","Новые Касарги","ru"
"BY","HO","","Новые Кацуры","ru"
"BY","BR","","Новые Кленки","ru"
"BY","HO","","Новые Колосы","ru"
"RU","SVE","","Новые Кривки","ru"
"RU","BEL","","Новые Лозы","ru"
"BY","BR","225035","Новые Лыщицы","ru"
"RU","PER","614105","Новые Ляды","ru"
"RU","CU","429146","Новые Мураты","ru"
"BY","BR","","Новые Огаревичи","ru"
"RU","SAM","","Новые Озерки п","ru"
"RU","ME","425016","Новые Параты","ru"
"BY","BR","225214","Новые Пески","ru"
"RU","KDA","352668","Новые Поляны","ru"
"RU","MOS","","Новые Псарьки","ru"
"RU","NVS","632492","Новые Решеты","ru"
"RU","CU","429512","Новые Тренькасы","ru"
"RU","VLG","","Новые Углы","ru"
"BY","HO","","Новые Храковичи","ru"
"RU","BA","453397","Новые Чебенки","ru"
"RU","BA","450901","Новые Черкассы","ru"
"RU","CU","429324","Новые Шальтямы","ru"
"RU","CU","429388","Новые Шимкусы","ru"
"RU","BRY","243046","Новые Юрковичи","ru"
"RU","CE","366302","Новые-Атаги","ru"
"RU","BA","","НовыеЧебенки","ru"
"RU","AD","385633","Новый","ru"
"RU","ALT","","Новый","ru"
"RU","BEL","309671","Новый","ru"
"RU","KAM","684016","Новый","ru"
"RU","KDA","353250","Новый","ru"
"RU","KEM","652585","Новый","ru"
"RU","ME","425303","Новый","ru"
"RU","MOS","140341","Новый","ru"
"RU","PRI","692491","Новый","ru"
"RU","STA","357819","Новый","ru"
"RU","TA","423872","Новый","ru"
"RU","VLA","601965","Новый","ru"
"RU","UD","","Новый","ru"
"RU","ZAB","674611","Новый Акатуй","ru"
"RU","BA","452826","Новый Артаул","ru"
"RU","DA","368788","Новый Аул","ru"
"BY","HO","","Новый Барсук","ru"
"RU","ULY","433423","Новый Белый Яр","ru"
"RU","BA","452394","Новый Бердяш","ru"
"RU","KO","","Новый Бор","ru"
"RU","SVE","","Новый Бугалыш","ru"
"RU","SAM","446390","Новый Буян","ru"
"RU","MOS","142322","Новый Быт","ru"
"RU","SVE","","Новый Быт","ru"
"BY","MA","","Новый Быхов","ru"
"RU","TOM","636740","Новый Васюган","ru"
"RU","SA","","Новый город","ru"
"RU","KEM","652645","Новый Городок","ru"
"RU","MOS","999897","Новый Городок","ru"
"RU","ROS","347616","Новый Егорлык","ru"
"RU","BU","671349","Новый Заган","ru"
"RU","SVE","623364","Новый Златоуст","ru"
"RU","BEL","309963","Новый Изрог","ru"
"RU","VLG","160548","Новый Источник","ru"
"RU","SAM","446295","Новый Камелик","ru"
"RU","KEM","652646","Новый Каракан","ru"
"RU","TA","422031","Новый Кинер","ru"
"RU","DA","368048","Новый Костек","ru"
"RU","CHE","","Новый Кременкуль","ru"
"BY","HO","","Новый Крупец","ru"
"RU","DA","","Новый Кумух","ru"
"RU","DA","368014","Новый Куруш","ru"
"RU","SAM","446663","Новый Кутулук","ru"
"RU","VOR","397676","Новый Лиман","ru"
"RU","STA","356354","Новый Маяк","ru"
"RU","MOS","","Новый Милет","ru"
"RU","BA","452096","Новый Мир","ru"
"RU","CHE","457141","Новый Мир","ru"
"RU","CRI","","Новый Мир","ru"
"RU","KGN","641210","Новый Мир","ru"
"RU","KHA","681058","Новый Мир","ru"
"BY","HO","","Новый Мир","ru"
"RU","UD","427252","Новый Мултан","ru"
"RU","YAR","152730","Новый Некоуз","ru"
"RU","BEL","309640,309641,309642,309649","Новый Оскол","ru"
"RU","UD","427413","Новый п.","ru"
"BY","HO","","Новый Пахарь","ru"
"BY","HO","","Новый Покровск","ru"
"RU","YAN","629712","Новый Порт","ru"
"RU","BEL","309115","Новый Поселок","ru"
"RU","NVS","","Новый Поселок","ru"
"RU","BEL","309306","Новый Путь","ru"
"RU","IN","386339","Новый Редант","ru"
"RU","VGG","403020,403021","Новый Рогачик","ru"
"RU","BRY","243080","Новый Ропск","ru"
"RU","AD","","Новый Сад","ru"
"RU","CRI","","Новый Сад","ru"
"RU","SAM","446417","Новый Сарбай","ru"
"RU","CRI","298032","Новый Свет","ru"
"RU","LEN","188361","Новый Свет","ru"
"BY","HO","","Новый Свет","ru"
"RU","MOS","142633","Новый Снопок","ru"
"RU","MOS","","Новый Стан","ru"
"RU","DA","","Новый Сулак","ru"
"RU","TYU","627240","Новый Тап","ru"
"RU","TA","422464","Новый Убей","ru"
"KZ","MAN","","Новый Узень","ru"
"RU","BU","671732","Новый Уоян","ru"
"RU","CHE","457212","Новый Урал","ru"
"RU","KHA","682071","Новый Ургал","ru"
"RU","YAN","629300,629303,629305,629306,629307,629309,629329","Новый Уренгой","ru"
"RU","ULY","433314","Новый Урень","ru"
"RU","DA","368740,368791","Новый Усур","ru"
"RU","LEN","","Новый Учхоз","ru"
"RU","DA","","Новый Хушет","ru"
"RU","DA","368106","Новый Чиркей","ru"
"RU","NVS","633270","Новый Шарап","ru"
"RU","STA","357083","Новый Янкуль","ru"
"RU","CE","366603","Новый-Шарой","ru"
"RU","BEL","","Ногин","ru"
"RU","MOS","142400,142401,142402,142403,142404,142405,142406,142407,142408,142409,142410,142411,142412,142416,142430","Ногинск","ru"
"RU","MOS","142470","Ногинск-5","ru"
"RU","SE","363121","Ногир","ru"
"RU","SE","363216","Ногкау","ru"
"RU","SAK","694450,694452","Ноглики","ru"
"RU","CE","366241","Ножай-Юрт","ru"
"RU","KOS","157143","Ножкино","ru"
"RU","PER","","Ножовка","ru"
"RU","CE","366212","Нойбера","ru"
"RU","KIR","613440,613441,613451,613459","Нолинск","ru"
"RU","ME","","Нолька","ru"
"RU","KOS","157350","Номжа","ru"
"RU","CU","429361","Норваш-Шигали","ru"
"RU","BA","453882","Нордовка","ru"
"RU","KYA","663300,663302,663305,663307,663308,663310,663314,663316,663317,663318,663319,663321,663330,663332,663333,663335,663340,663341,663345","Норильск","ru"
"BY","MA","","Норки","ru"
"RU","BA","452983","Норкино","ru"
"BY","BR","","Норовщина","ru"
"RU","STA","356504","Носачев","ru"
"BY","HO","247073","Носовичи","ru"
"RU","MOS","143615","Носово","ru"
"RU","ROS","346865","Носово","ru"
"RU","KO","168150","Ношуль","ru"
"RU","YAN","629800,629801,629802,629803,629804,629805,629806,629807,629809,629810,629811","Ноябрьск","ru"
"RU","BA","453870","Нугуш","ru"
"RU","MOS","141623","Нудоль","ru"
"RU","ME","","Нужъял","ru"
"RU","DA","368017","Нурадилово","ru"
"RU","TA","423000,423030,423040,423041,423042,423049","Нурлат","ru"
"RU","TA","422510","Нурлаты","ru"
"RU","BA","450513","Нурлино","ru"
"RU","LEN","187029","Нурма","ru"
"KZ","AKM","","Нур-Султан (Астана)","ru"
"RU","YAN","629750","Ныда","ru"
"RU","UD","427250","Нылга","ru"
"RU","PER","618630,618631","Ныроб","ru"
"RU","TA","422123","Нырья","ru"
"RU","PER","617000,617001","Нытва","ru"
"RU","SA","678810","Нычалах","ru"
"RU","UD","427776","Ныша","ru"
"RU","VLG","161380","Нюксеница","ru"
"RU","SA","678450,678479","Нюрба","ru"
"RU","KHM","628180,628181,628183,628186,628187,628189,628195","Нягань","ru"
"RU","CHE","456970,456971","Нязепетровск","ru"
"RU","KHM","628143","Няксимволь","ru"
"RU","KHM","628504","Нялинское","ru"
"RU","ARK","164200,164203,164232,164238,164239","Няндома","ru"
"BY","BR","225040","Няневичи","ru"
"RU","KDA","","Оазис","ru"
"RU","PER","617215","Обвинск","ru"
"BY","BR","","Оберовщина","ru"
"RU","IVA","155459","Обжериха","ru"
"BY","MA","","Обидовичи","ru"
"RU","STA","357812","Обильное","ru"
"RU","ORE","","Обильный","ru"
"RU","VGG","403013","Областной с/х опытной станции","ru"
"RU","ROS","347140,347141,347142","Обливская","ru"
"RU","KOS","156553","Обломихино","ru"
"RU","YEV","679100,679102","Облучье","ru"
"RU","KLU","249030,249031,249032,249033,249034,249035,249036,249037,249038,249039,249040,249047,249048,249190","Обнинск","ru"
"RU","ARK","164254,164255","Обозерский","ru"
"RU","MOS","141134","Оболдино","ru"
"RU","MOS","142279","Оболенск","ru"
"RU","KLU","249052","Оболенское","ru"
"RU","KHA","682903","Обор","ru"
"RU","VLA","601286","Оборино","ru"
"BY","BR","","Оборки","ru"
"RU","KRS","306230,306231,306269","Обоянь","ru"
"RU","MOS","","Образцово","ru"
"RU","ORL","","Образцово","ru"
"RU","AST","416330","Образцово-Травино","ru"
"RU","AD","","Образцовое","ru"
"RU","KDA","353752","Образцовый","ru"
"RU","VGG","403514","Образцы","ru"
"BY","BR","225272","Оброво","ru"
"RU","VLG","160533","Обросово","ru"
"BY","BR","","Обруб","ru"
"RU","CHE","","Обручевка","ru"
"RU","IRK","669234","Обуса","ru"
"RU","KGN","641611","Обутковское","ru"
"RU","BEL","309545","Обуховка","ru"
"RU","ROS","346742","Обуховка","ru"
"KZ","SEV","","Обуховка","ru"
"RU","MOS","142440","Обухово","ru"
"RU","SVE","624852","Обуховское","ru"
"RU","MOS","","Обушково","ru"
"RU","SAM","445550,445551","Обшаровка","ru"
"RU","MOS","","Общественник","ru"
"RU","BEL","","Объединенный","ru"
"RU","ROS","347673","Объединенный","ru"
"RU","KO","168130","Объячево","ru"
"RU","NVS","630870,630871,630872,630873,630874,633100,633102,633103,633104","Обь","ru"
"RU","YAN","629643","Овгорт","ru"
"RU","PER","617050","Оверята","ru"
"RU","MOW","","Овечкино","ru"
"BY","BR","","Овзичи","ru"
"RU","TVE","171700","Овинищи","ru"
"RU","STA","356551","Овощи","ru"
"RU","ROS","346750","Овощной","ru"
"RU","CRI","","Овражки","ru"
"RU","LEN","188553","Овсище","ru"
"RU","KLU","249352","Овсорок","ru"
"BY","BR","","Овсто","ru"
"RU","AMU","676201","Овсянка","ru"
"RU","TYU","626101","Овсянникова","ru"
"RU","TAM","393383","Овсяновская Дорога","ru"
"RU","BEL","309237","Овчаровка","ru"
"RU","BRY","243521","Овчинец","ru"
