Country,ID,OblName,PostCodeList,City
RU,35985,VLA,601969,Нерехта
RU,2616,KOS,"157800,157801,157802,157811",Нерехта
RU,2081,IVA,155030,Нерль
RU,13304,TVE,"171551,171560",Нерль
RU,46565,BRY,242180,Нерусса
RU,14382,ZAB,"673400,673402,673403",Нерчинск
RU,15426,ZAB,674370,Нерчинский завод
RU,37578,SA,678106,Нерюктяйинск 1-й
RU,892,SA,"678960,678962,678965,678967,678976,678985,678988,678994,678996,678997,678999",Нерюнгри
RU,2533,KGD,238010,Нестеров
RU,45642,ORE,461215,Нестеровка
RU,35032,PRI,692585,Нестеровка
RU,34263,BU,671265,Нестерово
RU,46408,VLA,601831,Нестерово
RU,35765,CHE,456996,Нестерово
RU,24290,MOS,,Нестерово
RU,41035,IN,,Нестеровская
RU,34099,PER,,Нестюково
RU,33735,NEN,166737,Несь
RU,42194,VLG,162163,Нефедовская
RU,24020,MOS,,Нефедьево
RU,16045,KDA,352685,Нефтегорск
RU,1048,SAM,"446600,446619",Нефтегорск
RU,629,BA,"452680,452681,452682,452683,452684,452685,452686,452687,452688,452689,452696,452699",Нефтекамск
RU,35841,KDA,,Нефтекачка
RU,127,STA,"356880,356881,356882,356883,356884,356885,356889",Нефтекумск
RU,35842,KDA,,Нефтепромысловый
RU,621,KHM,"626306,628300,628301,628303,628305,628306,628307,628309,628310,628311,628312,628319",Нефтеюганск
RU,41583,KRS,307367,Нехаевка
RU,30385,BEL,,Нехаевка
RU,33968,VGG,403171,Нехаевская
RU,17063,BEL,,Нехотеевка
RU,30386,BEL,309255,Нехотеевка
RU,37406,DA,368109,Нечаевка
RU,17065,BEL,308599,Нечаевка
RU,17064,BEL,,Нечаевка
RU,30387,BEL,309032,Нечаевка
RU,30388,BEL,309238,Нечаево
RU,42764,VLA,601524,Нечаевская
RU,24371,NVS,633422,Нечаевский
RU,37832,KDA,353816,Нечаевский
RU,16686,AD,,Нечаевский
RU,16617,AD,385238,Нешукай
RU,15545,KOS,"157330,157331,157332",Нея
RU,42692,MOS,,НИАТ и Верховный суд
RU,46132,SAR,413312,Нива
RU,30389,BEL,309021,Нива
RU,30390,BEL,309302,Нива
RU,23970,KGD,238434,Нивенское
RU,35132,KO,168059,Нившера
RU,34670,BA,453657,Нигаматово
RU,46390,CU,429280,Нижарово
RU,36969,NIZ,606305,Нижегородец
RU,45667,KEM,652136,Нижегородка
RU,31892,BA,,Нижегородка
RU,42447,KRS,306433,Ниженка
RU,14705,KIR,610901,Нижне-Ивкино
RU,41891,BEL,309533,Нижне-Чуфичево
RU,24,BU,"671710,671739",Нижнеангарск
RU,41890,BEL,309534,Нижнеатаманское
RU,37045,BA,452313,Нижнеаташево
RU,2649,KDA,"353365,353366",Нижнебаканская
RU,34796,BA,452835,Нижнебалтачево
RU,44345,BA,453871,Нижнебиккузино
RU,255,KHM,"628600,628601,628602,628605,628606,628609,628611,628613,628614,628615,628616,628617,628621,628624,628629",Нижневартовск
RU,39704,VGG,404486,Нижнегнутов
RU,9514,CRI,"297100,297101,297122",Нижнегорский
RU,13128,VOR,396870,Нижнедевицк
RU,36742,ROS,346487,Нижнедонской
RU,33985,KGN,641450,Нижнее
RU,33972,TA,423415,Нижнее Абдулово
RU,30391,BEL,,Нижнее Березово-Второе
RU,24487,BA,452556,Нижнее Бобино
RU,46182,LIP,399587,Нижнее Большое
RU,16228,MOW,142780,Нижнее Валуево
RU,31795,MOS,,Нижнее Велино
RU,38390,KRS,306610,Нижнее Гурово
RU,31554,KDA,,Нижнее Джемете
RU,16483,CRI,,Нижнее запрудное
RU,32892,DA,368935,Нижнее Инхо
RU,30987,DA,368205,Нижнее Казанище
RU,37101,TA,422889,Нижнее Качеево
RU,46382,UD,427805,Нижнее Кечево
RU,46160,UD,427883,Нижнее Котнырево
RU,33605,TA,422210,Нижнее Кучуково
RU,46047,KDA,,Нижнее Макопсе
RU,24291,MOS,,Нижнее Мячково
RU,13024,SAM,445134,Нижнее Санчелеево
RU,46677,SVE,,Нижнее Село
RU,31343,CU,429145,Нижнее Тимерчеево
RU,46048,KDA,354206,Нижнее Учдере
RU,35388,MOS,140480,Нижнее Хорошово
RU,44220,ORE,461667,Нижнее Челяево
RU,35207,TAM,393595,Нижнее Чуево
RU,39796,CRI,298224,Нижнезаморское
RU,44689,STA,357806,Нижнезольский
RU,37866,SVE,,Нижнеиргинское
RU,39719,OMS,646402,Нижнеиртышское
RU,42368,ALT,659631,Нижнекаменка
RU,153,TA,"423550,423570,423571,423574,423575,423576,423577,423578,423579,423580,423582,423584,423585,423586,423587,423599",Нижнекамск
RU,34677,BA,452994,Нижнекарышево
RU,44268,VGG,404337,Нижнекумский
RU,36986,ROS,346554,Нижнекундрюченская
RU,43996,BA,452316,Нижнеманчарово
RU,47104,VOR,397956,Нижнемарьино
RU,37945,KRS,307826,Нижнемахово
RU,39078,ROS,346081,Нижнемитякин
RU,16856,AST,416315,Нижненикольский
RU,32198,VGG,404436,Нижнеосиновский хутор
RU,30392,BEL,309302,Нижнепенский
RU,16907,STA,357565,Нижнеподкумский
RU,43318,KGN,641823,Нижнеполевское
RU,23880,ROS,347001,Нижнепопов
RU,44166,ROS,347004,Нижнесеребряковский
RU,22969,KHM,628447,Нижнесортымский
RU,30999,TAM,393273,Нижнеспасское
RU,46562,KHA,681092,Нижнетамбовское
RU,35022,KGN,641348,Нижнетобольное
RU,33498,BA,452784,Нижнетроицкий
RU,875,IRK,"664810,665100,665101,665102,665103,665104,665106",Нижнеудинск
RU,34749,BA,452270,Нижнечерекулево
RU,43585,VGG,404370,Нижнеяблочный
RU,16589,KDA,352612,Нижниведенеевский
RU,43220,TYU,626136,Нижние Аремзяны
RU,16063,IN,386323,Нижние Ачалуки
RU,34801,BA,452790,Нижние Бишинды
RU,44749,KRS,306828,Нижние Борки
RU,45691,AMU,676431,Нижние Бузули
RU,37729,TA,422500,Нижние Вязовые
RU,34765,BA,452510,Нижние Киги
RU,30393,BEL,,Нижние Лубянки
RU,30394,BEL,,Нижние Мельницы
RU,33596,PER,614521,Нижние Муллы
RU,45612,KHM,628103,Нижние Нарыкары
RU,24186,LEN,,Нижние Осельки
RU,39183,CRI,,Нижние Отрожки
RU,30395,BEL,309316,Нижние Пены
RU,1644,SVE,"623090,623091,623093,623094,623099",Нижние Серги
RU,15993,SVE,"624172",Нижние Таволги
RU,2443,BU,671321,Нижние Тальцы
RU,32664,KIR,612954,Нижние Шуни
RU,45888,KDA,353170,Нижний
RU,16687,AD,,Нижний Айрюм
RU,46709,SVE,623224,Нижний Арий
RU,1141,KC,"369152,369167",Нижний Архыз
RU,37917,SVE,623346,Нижний Бардым
RU,2413,AST,416532,Нижний Баскунчак
RU,35173,DA,368441,Нижний Батлух
RU,14556,SA,678080,Нижний Бестях
RU,43670,CE,366217,Нижний Герзель
RU,43441,ORE,462051,Нижний Гумбет
RU,47073,DA,368202,Нижний Дженгутай
RU,34475,VOR,397963,Нижний Икорец
RU,45900,ZAB,673445,Нижний Ильдикан
RU,866,KYA,"663850,663852,663853",Нижний Ингаш
RU,32166,TA,422107,Нижний Искубаш
RU,45154,TA,422472,Нижний Каракитан
RU,34574,SVE,,Нижний Катарач
RU,1361,VOR,397535,Нижний Кисляй
RU,33339,KYA,662865,Нижний Кужебар
RU,35679,TA,422101,Нижний Кумор
RU,14832,SA,678940,Нижний Куранах
RU,13345,PNZ,"442150,442151,442152,442153,442169",Нижний Ломов
RU,45231,VOR,396473,Нижний Мамон
RU,37253,KRS,307456,Нижний Мордок
RU,46441,TA,422410,Нижний Наратбаш
RU,414,NIZ,"603000,603001,603002,603003,603004,603005,603006,603007,603008,603009,603010,603011,603014,603016,603018,603022,603024,603026,603028,603029,603032,603033,603034,603035,603036,603037,603038,603040,603041,603043,603044,603045,603047,603049,603050,603051,603052,603053,603054,603056,603057,603058,603059,603061,603062,603063,603064,603065,603066,603068,603069,603070,603073,603074,603076,603079,603081,603082,603083,603086,603087,603089,603090,603091,603092,603093,603094,603095,603096,603098,603101,603104,603105,603106,603107,603108,603109,603111,603115,603116,603117,603122,603123,603124,603126,603127,603128,603132,603134,603135,603136,603137,603138,603139,603140,603142,603144,603146,603147,603148,603152,603155,603157,603158,603159,603162,603163,603167,603199,603700,603801,603802,603803,603804,603805,603806,603807,603808,603809,603810,603811,603812,603813,603814,603815,603816,603817,603818,603819,603820,603821,603822,603823,603824,603825,603826,603827,603828,603829,603830,603831,603832,603833",Нижний Новгород
RU,2602,KO,169523,Нижний Одес
RU,37160,VOR,397810,Нижний Ольшан
RU,17066,BEL,,Нижний Ольшанец
RU,33280,ROS,,Нижний Пиховкин
RU,44302,KRS,307047,Нижний Реутец
RU,2444,BU,671120,Нижний Саянтуй
RU,37815,TA,423895,Нижний Суык-Су
RU,43066,KYA,662822,Нижний Суэтук
RU,251,SVE,"622000,622001,622002,622003,622004,622005,622006,622007,622008,622012,622013,622014,622015,622016,622018,622021,622022,622025,622030,622031,622034,622035,622036,622039,622042,622047,622048,622049,622051,622052,622059,662000",Нижний Тагил
RU,43435,TA,422140,Нижний Таканыш
RU,34543,CHE,,Нижний Уфалей
RU,15424,ZAB,674480,Нижний Цасучей (Харгана)
RU,37984,KB,361406,Нижний Чегем
RU,36735,KB,361307,Нижний Черек
RU,42495,VGG,404446,Нижний Чир
RU,45825,SVE,,Нижняя
RU,44879,SAR,412841,Нижняя Банновка
RU,35921,VOR,,Нижняя Ведуга
RU,45050,PER,,Нижняя Гаревая
RU,39468,CRI,,Нижняя Голубинка
RU,37129,KDA,,Нижняя Гостагайка
RU,30396,BEL,,Нижняя Гусынка
RU,40566,VGG,403771,Нижняя Добринка
RU,31741,VGG,403862,Нижняя Добринка
RU,39059,PNZ,442329,Нижняя Елюзань
RU,2445,BU,,Нижняя Иволга
RU,45826,SVE,623885,Нижняя Иленка
RU,46247,IRK,665440,Нижняя Иреть
RU,47087,ORL,302525,Нижняя Калиновка
RU,45529,CU,429102,Нижняя Кумашка
RU,16469,CRI,298532,Нижняя Кутузовка
RU,23721,ORL,302538,Нижняя Лужна
RU,1407,TA,,Нижняя Мактама
RU,46498,KHA,,Нижняя Манома
RU,46782,ORL,303471,Нижняя Морозиха
RU,1492,OMS,646620,Нижняя Омка
RU,36770,KO,169425,Нижняя Омра
RU,37561,TA,422164,Нижняя Ошма
RU,13217,ORE,460502,Нижняя Павловка
RU,33480,NEN,166730,Нижняя Пеша
RU,2050,KYA,"663840,663841",Нижняя Пойма
RU,30397,BEL,,Нижняя Покровка
RU,44006,AMU,676968,Нижняя Полтавка
RU,72,SVE,"624740,624741,624742,624751,624753",Нижняя Салда
RU,23882,BEL,309771,Нижняя Серебрянка
RU,33502,SVE,624641,Нижняя Синячиха
RU,35843,KDA,,Нижняя Ставрополька
RU,43077,TA,422158,Нижняя Сунь
RU,1850,TYU,"626020,626021,626022",Нижняя Тавда
RU,33293,ROS,,Нижняя Тарасовка
RU,1339,SVE,"624221,624222,624223,624230",Нижняя Тура
RU,33680,TA,423567,Нижняя Уратьма
RU,46049,KDA,354394,Нижняя Шиловка
RU,45350,TAM,393870,Нижняя Ярославка
RU,36276,ARK,164132,Низ
RU,39184,CRI,,Низинное
RU,16046,LEN,188501,Низино
RU,37303,LEN,188250,Низовская
RU,45354,KGD,238313,Низовье
RU,15863,MOS,,НИИ Радио
RU,45907,BEL,309162,Никаноровка
RU,2800,MUR,"184420,184421",Никель
RU,38842,CRI,298648,Никита
RU,30398,BEL,309754,Никитин
RU,45827,SVE,,Никитина
RU,15994,SVE,624786,Никитино
RU,44492,KOS,,Никитино
RU,35844,KDA,,Никитинский
RU,23876,KEM,652552,Никитинский поселок
RU,43150,KGN,641706,Никитинское
RU,43757,SAM,446974,Никиткино
RU,17067,BEL,309905,Никитовка
RU,30399,BEL,309356,Никитское
RU,31537,MOS,140168,Никитское
RU,2421,BA,452131,Никифарово
RU,33043,MOS,,Никифорово
RU,36278,ARK,165163,Никифоровская
RU,2506,IRK,"664500,664520",Никола
RU,15237,BA,450532,Николаевка
RU,31934,YEV,679170,Николаевка
RU,36625,IRK,665070,Николаевка
RU,13081,KAM,684032,Николаевка
RU,45389,KDA,353641,Николаевка
RU,2755,MO,430903,Николаевка
RU,24362,PRI,692975,Николаевка
RU,16262,ROS,"346838,346840",Николаевка
RU,13418,SAM,443536,Николаевка
RU,36697,SAR,412962,Николаевка
RU,30400,BEL,,Николаевка
RU,45633,VOR,396204,Николаевка
RU,30401,BEL,308581,Николаевка
RU,42311,AL,658669,Николаевка
RU,43261,AMU,,Николаевка
RU,30402,BEL,309733,Николаевка
RU,43267,AMU,676942,Николаевка
RU,41892,BEL,309528,Николаевка
RU,46931,ALT,658973,Николаевка
RU,46742,AST,416100,Николаевка
RU,30403,BEL,309603,Николаевка
RU,39134,VOR,396451,Николаевка
RU,41893,BEL,309539,Николаевка
RU,44705,ROS,347564,Николаевка
RU,42314,AL,659671,Николаевка
RU,36312,CRI,297546,Николаевка
RU,39721,ORE,461911,Николаевка
RU,46761,IRK,665070,Николаевка
RU,36637,AMU,676962,Николаевка
RU,32786,KEM,652273,Николаевка
RU,33432,OMS,,Николаевка
RU,3116,ULY,"433810,433849",Николаевка пос.
RU,1144,VGG,"404030,404032,404033",Николаевск
RU,2372,KHA,"682459,682460,682462,682469",Николаевск-на-Амуре
RU,31949,ROS,347272,Николаевская
RU,42464,SE,363402,Николаевская
RU,45109,CE,366127,Николаевская
RU,32800,ROS,347710,Николаевский
RU,30404,BEL,309923,Николаевский
RU,37009,ROS,347124,Николаевский
RU,32937,ROS,347556,Николаевский 2-й
RU,42365,ZAB,674070,Николаевское
RU,35418,KC,369121,Николаевское
RU,42208,KDA,352674,Николаенко
RU,45390,KDA,,Николая Островского
RU,44249,SAR,413802,Николевка
RU,38107,KDA,352172,Николенское
RU,37214,STA,356517,Николина Балка
RU,15433,MOS,,Николина Гора
RU,652,BA,452930,Николо-Березовка
RU,45571,BA,,Николо-Березовское
RU,16118,MOS,141915,Николо-Кропотки
RU,45061,TVE,170508,Николо-Малица
RU,15995,SVE,622911,Николо-Павловское
RU,14388,MOS,,Николо-Урюпино
RU,1252,MOS,,Николо-Хованское
RU,16387,MOS,,Николо-Черкизово
RU,46228,KOS,157512,Николо-Шанга
RU,23002,VLA,601422,Никологоры
RU,43869,LEN,,Николькое
RU,16958,BU,671352,Никольск
RU,2033,VLG,161440,Никольск
RU,13288,PNZ,"442680,442681,442682,442683,442699",Никольск
RU,37289,VGG,161441,Никольск
RU,45625,ROS,346125,Никольская
RU,36168,BRY,242706,Никольская Слобода
RU,24005,MOS,,Никольская Слобода
RU,31852,BA,,Никольский
RU,32668,CHE,,Никольский
RU,30406,BEL,309360,Никольский
RU,45706,KRS,306720,Никольский
RU,30407,BEL,,Никольский
RU,30405,BEL,,Никольский
RU,34060,LEN,187741,Никольский
RU,30408,BEL,,Никольский
RU,43916,VLG,161111,Никольский Торжок
RU,16186,MOS,,Никольско-Архангельское
RU,46767,MOS,,Никольско-Архенгельский
RU,36068,AMU,676834,Никольское
RU,14920,AST,,Никольское
RU,13170,VOR,,Никольское
RU,31355,KAM,684500,Никольское
RU,15864,MOS,,Никольское
